signal_index,signal_time_utc,signal_time_ms,entry_index,entry_time_utc,entry_time_ms,entry_price,ema,split,holdout_hidden,subperiod,regime,barrier_status,barrier_resolution,barrier_exit_index,barrier_exit_time_ms,barrier_exit_price,barrier_gross_return,barrier_net_return,funding_return,funding_payments,ambiguous_bar_count,forward_1_gross,forward_1_net,forward_1_funding_payments,forward_3_gross,forward_3_net,forward_3_funding_payments,forward_6_gross,forward_6_net,forward_6_funding_payments,forward_12_gross,forward_12_net,forward_12_funding_payments
500,2024-07-02T17:40:00+00:00,1719942000000,501,2024-07-02T17:45:00+00:00,1719942300000,62042.1,61991.654970696516,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,512.0,1719945899999.0,62292.6,0.004037580932947149,0.002933746702747486,-0.0,0.0,0.0,0.0009010010944181523,-0.00019938479454684188,0.0,0.0016456567395364274,0.0005444521796309498,0.0,0.0037071601380354036,0.0026036891709153576,0.0,0.004037580932947149,0.002933746702747486,0.0
513,2024-07-02T18:45:00+00:00,1719945900000,514,2024-07-02T18:50:00+00:00,1719946200000,62349.8,62280.53772888999,training,False,2024-H2,Insufficient Daily Warmup,stop,5m_ohlc,521.0,1719948599999.0,62038.051,-0.0050000000000000044,-0.006093898355904459,-0.0,0.0,0.0,3.0473233274097566e-05,-0.0010689556014233936,0.0,-0.0014595074883960724,-0.002557298245242756,0.0,-0.003714526750687397,-0.004809838349882134,0.0,-0.006712130592239296,-0.007804146639761811,0.0
535,2024-07-02T20:35:00+00:00,1719952500000,536,2024-07-02T20:40:00+00:00,1719952800000,62035.9,62035.23498620523,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,547.0,1719956399999.0,62006.9,-0.00046747125454782434,-0.001566352651399594,-0.0,0.0,0.0,-0.0004964867117266403,-0.0015953362091202239,0.0,1.6119698431626972e-06,-0.001097785134915985,0.0,-0.0005980408118524405,-0.001696778661142373,0.0,-0.00046747125454782434,-0.001566352651399594,0.0
548,2024-07-02T21:40:00+00:00,1719956400000,549,2024-07-02T21:45:00+00:00,1719956700000,62034.6,62010.77422807811,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,560.0,1719960299999.0,62027.0,-0.00012251227540760468,-0.0012217729185509674,-0.0,0.0,0.0,0.0006931615582270734,-0.0004069958329218082,0.0,-0.0013218429715029512,-0.0024197850760769857,0.0,0.00011928826815998939,-0.0009802382093724304,0.0,-0.00012251227540760468,-0.0012217729185509674,0.0
565,2024-07-02T23:05:00+00:00,1719961500000,566,2024-07-02T23:10:00+00:00,1719961800000,62170.1,62075.200859380595,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,577.0,1719965399999.0,62190.3,0.00032491503150233747,-0.0008748375111340522,-0.0001,1.0,0.0,-0.0003924716222106772,-0.0014914354733083224,0.0,-0.0008026366372259064,-0.0019011495548204582,0.0,-0.0014942874468595324,-0.0025920399667821448,0.0,0.00032491503150233747,-0.0008748375111340522,1.0
581,2024-07-03T00:25:00+00:00,1719966300000,582,2024-07-03T00:30:00+00:00,1719966600000,62239.0,62195.764099377295,training,False,2024-H2,Insufficient Daily Warmup,stop,5m_ohlc,589.0,1719968999999.0,61927.805,-0.0050000000000000044,-0.006093898355904348,-0.0,0.0,0.0,0.0005671684956378709,-0.0005328503793262662,0.0,0.00014942399460160516,-0.0009501356140080297,0.0,-0.002620543389193264,-0.003717057708589544,0.0,-0.002424524815630047,-0.0035212546369313147,0.0
639,2024-07-03T05:15:00+00:00,1719983700000,640,2024-07-03T05:20:00+00:00,1719984000000,60937.4,60920.75409873926,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,651.0,1719987599999.0,61169.9,0.0038153908765388156,0.002711800921050056,-0.0,0.0,0.0,0.00017887208840550173,-0.0009207198953008477,0.0,0.0005842060869023502,-0.0005158315191101659,0.0,0.0013718996872200684,0.00027099609453995477,0.0,0.0038153908765388156,0.002711800921050056,0.0
652,2024-07-03T06:20:00+00:00,1719987600000,653,2024-07-03T06:25:00+00:00,1719987900000,61143.2,61100.730262130324,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,664.0,1719991499999.0,60972.8,-0.002786900260372316,-0.0038832316878008033,-0.0,0.0,0.0,-0.001149759907888348,-0.002247891199779084,0.0,-0.001117049810935522,-0.0022152170641542845,0.0,-0.0024450797472164165,-0.0035417869705216543,0.0,-0.002786900260372316,-0.0038832316878008033,0.0
708,2024-07-03T11:00:00+00:00,1720004400000,709,2024-07-03T11:05:00+00:00,1720004700000,60326.0,60281.88379546328,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,720.0,1720008299999.0,60284.6,-0.0006862712594901677,-0.0017849121086377373,-0.0,0.0,0.0,-0.00019063090541393546,-0.0012898166592534288,0.0,0.0004724331134171589,-0.0006274816099099967,0.0,-0.0033053741338726628,-0.0044011355535447105,0.0,-0.0006862712594901677,-0.0017849121086377373,0.0
739,2024-07-03T13:35:00+00:00,1720013700000,740,2024-07-03T13:40:00+00:00,1720014000000,60514.1,60277.93828020273,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,751.0,1720017599999.0,60323.9,-0.0031430691359534135,-0.004239008992982574,-0.0,0.0,0.0,0.0004279994249274388,-0.0006718664482098236,0.0,0.0005915976607104856,-0.000508448071563472,0.0,-0.001072477323466825,-0.0021706935794701954,0.0,-0.0031430691359534135,-0.004239008992982574,0.0
763,2024-07-03T15:35:00+00:00,1720020900000,764,2024-07-03T15:40:00+00:00,1720021200000,60328.4,60311.16021968826,training,False,2024-H2,Insufficient Daily Warmup,target,5m_ohlc,774.0,1720024499999.0,60630.041999999994,0.004999999999999893,0.003795107690769839,-0.0001,1.0,0.0,-0.0007591780985406471,-0.0018577387942498857,0.0,-0.002201284966947603,-0.0032982602170965603,0.0,-0.001806777570762641,-0.0030041865405016186,1.0,0.0019377275047904874,0.0007362018436487428,1.0
776,2024-07-03T16:40:00+00:00,1720024800000,777,2024-07-03T16:45:00+00:00,1720025100000,60453.1,60411.18952068251,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,788.0,1720028699999.0,60325.5,-0.0021107271587396115,-0.003207801967720081,-0.0,0.0,0.0,0.001043784355144739,-5.675850907072011e-05,0.0,0.0007063326777287937,-0.0003938391936875174,0.0,0.0001554924395936741,-0.0009440738406357729,0.0,-0.0021107271587396115,-0.003207801967720081,0.0
799,2024-07-03T18:35:00+00:00,1720031700000,800,2024-07-03T18:40:00+00:00,1720032000000,60391.6,60374.9612357108,training,False,2024-H2,Insufficient Daily Warmup,stop,5m_ohlc,804.0,1720033499999.0,60089.642,-0.0050000000000000044,-0.006093898355904237,-0.0,0.0,0.0,0.000602732830393693,-0.0004973251438340487,0.0,-0.00179660747521182,-0.0028940276259062925,0.0,-0.004616536074553368,-0.005710856008907528,0.0,-0.008368713529696259,-0.00945890833766927,0.0
832,2024-07-03T21:20:00+00:00,1720041600000,833,2024-07-03T21:25:00+00:00,1720041900000,59821.4,59764.42982805996,training,False,2024-H2,Insufficient Daily Warmup,target,5m_ohlc,835.0,1720042799999.0,60120.507,0.004999999999999893,0.003895107690769839,-0.0,0.0,0.0,0.0009311049223186263,-0.00016931406265419113,0.0,0.004969793418408752,0.003864934318153379,0.0,0.005994510325736169,0.004888524656496029,0.0,0.006663167361512734,0.005556446573848017,0.0
850,2024-07-03T22:50:00+00:00,1720047000000,851,2024-07-03T22:55:00+00:00,1720047300000,60283.4,60268.085240650056,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,862.0,1720050899999.0,60299.9,0.0002737071897072063,-0.0008259890552667626,-0.0,0.0,0.0,0.0004594963124175955,-0.0006404041882507316,0.0,0.0004462256607955517,-0.0006536602501804323,0.0,0.0008742041756104602,-0.00022615225294697616,0.0,0.0002737071897072063,-0.0008259890552667626,0.0
869,2024-07-04T00:25:00+00:00,1720052700000,870,2024-07-04T00:30:00+00:00,1720053000000,60371.3,60321.80445277746,training,False,2024-H2,Insufficient Daily Warmup,stop,5m_ohlc,879.0,1720055999999.0,60069.4435,-0.0050000000000000044,-0.006093898355904348,-0.0,0.0,0.0,0.00032631399356963797,-0.0007734400870790248,0.0,0.0008398030189842309,-0.0002605155891024502,0.0,0.0007718899543325275,-0.00032835399044761626,0.0,-0.0020125456963822064,-0.0031097284456043095,0.0
896,2024-07-04T02:40:00+00:00,1720060800000,897,2024-07-04T02:45:00+00:00,1720061100000,59082.3,58986.84986095197,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,908.0,1720064699999.0,59004.0,-0.0013252700047222676,-0.0024232083416318995,-0.0,0.0,0.0,-0.0013489657647045572,-0.0024468780506062826,0.0,-0.002176624809799299,-0.0032736271712099363,0.0,-0.002686083649417914,-0.0037825259141580636,0.0,-0.0013252700047222676,-0.0024232083416318995,0.0
909,2024-07-04T03:45:00+00:00,1720064700000,910,2024-07-04T03:50:00+00:00,1720065000000,59041.9,58986.32238238816,training,False,2024-H2,Insufficient Daily Warmup,stop,5m_ohlc,917.0,1720067399999.0,58746.690500000004,-0.0050000000000000044,-0.006093898355904348,-0.0,0.0,0.0,0.0005741685142246489,-0.000525858056527162,0.0,0.0005470691153230955,-0.0005529276624760548,0.0,-0.0009671097982957289,-0.0020654418948646835,0.0,-0.0017157306929486138,-0.0028132397592001146,0.0
946,2024-07-04T06:50:00+00:00,1720075800000,947,2024-07-04T06:55:00+00:00,1720076100000,58883.9,58834.72711268408,training,False,2024-H2,Insufficient Daily Warmup,stop,5m_ohlc,951.0,1720077599999.0,58589.4805,-0.0050000000000001155,-0.006093898355904459,-0.0,0.0,0.0,-0.0017644891048317346,-0.002861944566312724,0.0,-0.001879970586187496,-0.0029772990878669248,0.0,-0.004549630713998276,-0.005644024203793618,0.0,-0.012373501075845783,-0.013459293039082776,0.0
982,2024-07-04T09:50:00+00:00,1720086600000,983,2024-07-04T09:55:00+00:00,1720086900000,57685.0,57660.68734322271,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,994.0,1720090499999.0,57843.2,0.002742480714223783,0.001640070311159647,-0.0,0.0,0.0,0.0007090231429314198,-0.00039115168636982833,0.0,-0.0023836352604663658,-0.0034804100355536605,0.0,-0.0037964808875791123,-0.004891702386778163,0.0,0.002742480714223783,0.001640070311159647,0.0
1033,2024-07-04T14:05:00+00:00,1720101900000,1034,2024-07-04T14:10:00+00:00,1720102200000,57259.0,57225.18045839657,training,False,2024-H2,Insufficient Daily Warmup,stop,5m_ohlc,1037.0,1720103399999.0,56972.705,-0.0050000000000000044,-0.006093898355904348,-0.0,0.0,0.0,0.00021306694144151983,-0.0008865626359266798,0.0,-0.0021306694144151983,-0.003227722298973057,0.0,0.0016084807628495845,0.0005073170740390598,0.0,0.004856878394662756,0.0037521434326577285,0.0
1047,2024-07-04T15:15:00+00:00,1720106100000,1048,2024-07-04T15:20:00+00:00,1720106400000,57481.0,57428.54174268545,training,False,2024-H2,Insufficient Daily Warmup,target,5m_ohlc,1052.0,1720107899999.0,57768.40499999999,0.004999999999999893,0.003895107690769839,-0.0,0.0,0.0,-0.0014195995198412747,-0.0025174341513223286,0.0,-0.001456133331013687,-0.002553927797393274,0.0,0.00872462204902491,0.007615634907698565,0.0,0.009387449766009581,0.008177733914984876,1.0
1060,2024-07-04T16:20:00+00:00,1720110000000,1061,2024-07-04T16:25:00+00:00,1720110300000,57985.9,57901.55953894165,training,False,2024-H2,Insufficient Daily Warmup,target,5m_ohlc,1067.0,1720112399999.0,58275.82949999999,0.004999999999999893,0.003895107690769839,-0.0,0.0,0.0,-0.0011399322938852041,-0.002238074390209066,0.0,0.0008726259314764118,-0.0002277287619668611,0.0,0.004521788917650538,0.0034174223514524815,0.0,0.0037026242586559732,0.002599158278260516,0.0
1073,2024-07-04T17:25:00+00:00,1720113900000,1074,2024-07-04T17:30:00+00:00,1720114200000,58308.3,58178.327277849035,training,False,2024-H2,Insufficient Daily Warmup,stop,5m_ohlc,1082.0,1720116899999.0,58016.7585,-0.0050000000000000044,-0.006093898355904348,-0.0,0.0,0.0,-0.0015623847719793416,-0.0026600624260206818,0.0,-0.002714879356798261,-0.003811289963672193,0.0,-0.0013360019071041451,-0.0024339284454103494,0.0,-0.0019105341778100637,-0.0030078290780194417,0.0
1095,2024-07-04T19:15:00+00:00,1720120500000,1096,2024-07-04T19:20:00+00:00,1720120800000,58269.8,58228.78281302006,training,False,2024-H2,Insufficient Daily Warmup,target,5m_ohlc,1098.0,1720121699999.0,58561.149,0.004999999999999893,0.003895107690769839,-0.0,0.0,0.0,0.0032109257282502135,0.002108000318924219,0.0,0.004820678979505555,0.0037159838149685154,0.0,0.0017745041170553755,0.0006731579029441992,0.0,-0.0008872520585277988,-0.0019856719503230646,0.0
1117,2024-07-04T21:05:00+00:00,1720127100000,1118,2024-07-04T21:10:00+00:00,1720127400000,58341.9,58275.277367242765,training,False,2024-H2,Insufficient Daily Warmup,target,5m_ohlc,1120.0,1720128299999.0,58633.6095,0.004999999999999893,0.003895107690769839,-0.0,0.0,0.0,0.002164824937137766,0.0010630496061387884,0.0,0.005118105512504689,0.00401308335862538,0.0,0.0004696453149453106,-0.000630266343489283,0.0,0.004300511296341014,0.0031963880017269464,0.0
1130,2024-07-04T22:10:00+00:00,1720131000000,1131,2024-07-04T22:15:00+00:00,1720131300000,58517.5,58490.270698477805,training,False,2024-H2,Insufficient Daily Warmup,stop,5m_ohlc,1134.0,1720132499999.0,58224.9125,-0.0050000000000000044,-0.006093898355904348,-0.0,0.0,0.0,-0.0010663476737727828,-0.0021645706686845845,0.0,-0.0027769470671166196,-0.003873289437039462,0.0,-0.004675524415773014,-0.005769779498620231,0.0,-0.007654120562225031,-0.00874510099037118,0.0
1224,2024-07-05T06:00:00+00:00,1720159200000,1225,2024-07-05T06:05:00+00:00,1720159500000,54563.3,54510.494053625094,training,False,2024-H2,Insufficient Daily Warmup,stop,5m_ohlc,1228.0,1720160699999.0,54290.4835,-0.0050000000000000044,-0.006093898355904348,-0.0,0.0,0.0,-0.0005974711940077704,-0.0016962096695329887,0.0,-0.0033612336497242934,-0.004456933657705386,0.0,-0.010243148783156464,-0.011331282845760682,0.0,-0.007539866540330231,-0.008630972578814955,0.0
1272,2024-07-05T10:00:00+00:00,1720173600000,1273,2024-07-05T10:05:00+00:00,1720173900000,54395.0,54379.45537899893,training,False,2024-H2,Insufficient Daily Warmup,target,5m_ohlc,1273.0,1720174199999.0,54666.97499999999,0.004999999999999893,0.003895107690769839,-0.0,0.0,0.0,0.00507031896314003,0.003965349345570024,0.0,0.012050739957716772,0.010938096097885985,0.0,0.010045040904494984,0.008934602100841849,0.0,0.014909458589943858,0.013793671868191693,0.0
1288,2024-07-05T11:20:00+00:00,1720178400000,1289,2024-07-05T11:25:00+00:00,1720178700000,55172.8,55127.26105839531,training,False,2024-H2,Insufficient Daily Warmup,target,5m_ohlc,1292.0,1720179899999.0,55448.664,0.004999999999999893,0.003895107690769839,-0.0,0.0,0.0,0.0025936693443144865,0.0014914225437760997,0.0,0.0023054838616130002,0.0012035538908490295,0.0,0.003356726502914409,0.002253640800897294,0.0,0.0063473305686858605,0.005240957010517189,0.0
1301,2024-07-05T12:25:00+00:00,1720182300000,1302,2024-07-05T12:30:00+00:00,1720182600000,55618.5,55437.91487287932,training,False,2024-H2,Insufficient Daily Warmup,unresolved,unresolved,1313.0,1720186199999.0,,,,-0.0,0.0,1.0,-0.008281417154364035,-0.009371707935564744,0.0,-0.005710330195888069,-0.006803447618090486,0.0,-0.010451558384350634,-0.011539463322411958,0.0,-0.0021809290074346066,-0.003277926636830464,0.0
1332,2024-07-05T15:00:00+00:00,1720191600000,1333,2024-07-05T15:05:00+00:00,1720191900000,56007.9,55697.314021501064,training,False,2024-H2,Insufficient Daily Warmup,target,5m_ohlc,1333.0,1720192199999.0,56287.93949999999,0.004999999999999893,0.003895107690769839,-0.0,0.0,0.0,0.004215476745244917,0.00311144693721932,0.0,0.004074425215014221,0.002970550478382794,0.0,0.0074221672299799035,0.0063146120014025975,0.0,0.009859323416875121,0.00873146879016112,1.0
1345,2024-07-05T16:05:00+00:00,1720195500000,1346,2024-07-05T16:10:00+00:00,1720195800000,56432.1,56425.5400804911,training,False,2024-H2,Insufficient Daily Warmup,target,5m_ohlc,1349.0,1720196999999.0,56714.26049999999,0.004999999999999893,0.003895107690769839,-0.0,0.0,0.0,0.0006822358196842959,-0.0004179095597588445,0.0,0.0030815794556644516,0.0019787962490267486,0.0,-0.0037620432342584387,-0.004857302594052926,0.0,0.0003065631085854559,-0.0007931692580325223,0.0
1362,2024-07-05T17:30:00+00:00,1720200600000,1363,2024-07-05T17:35:00+00:00,1720200900000,56699.6,56619.097063416,training,False,2024-H2,Insufficient Daily Warmup,stop,5m_ohlc,1367.0,1720202399999.0,56416.102,-0.0050000000000000044,-0.006093898355904348,-0.0,0.0,0.0,-0.0003439177701429763,-0.0014429350011189168,0.0,-0.0030617499947089843,-0.0041577792536223734,0.0,-0.007488588984754685,-0.008579751397544633,0.0,-0.0029700385893375314,-0.004066168675342041,0.0
1413,2024-07-05T21:45:00+00:00,1720215900000,1414,2024-07-05T21:50:00+00:00,1720216200000,56662.6,56512.67718629032,training,False,2024-H2,Insufficient Daily Warmup,stop,5m_ohlc,1417.0,1720217399999.0,56379.287,-0.0050000000000000044,-0.006093898355904459,-0.0,0.0,0.0,-0.00190425430530905,-0.0030015561095809717,0.0,-0.00438207918450606,-0.005476656879670916,0.0,-0.0001323624401280421,-0.0012316122540464436,0.0,-0.0012918574156497442,-0.0023898324862038356,0.0
1430,2024-07-05T23:10:00+00:00,1720221000000,1431,2024-07-05T23:15:00+00:00,1720221300000,56733.6,56634.15075882601,training,False,2024-H2,Insufficient Daily Warmup,stop,5m_ohlc,1442.0,1720224899999.0,56449.932,-0.0050000000000000044,-0.006151188355904237,-5.729e-05,1.0,0.0,-0.000537600293300633,-0.0016364045906145375,0.0,-0.0006010547541491773,-0.001699789289925091,0.0,-4.406559781156005e-05,-0.0011434124848661575,0.0,-0.003905974590013628,-0.0050583657123475356,1.0
1473,2024-07-06T02:45:00+00:00,1720233900000,1474,2024-07-06T02:50:00+00:00,1720234200000,56387.8,56339.74994021876,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,1485.0,1720237799999.0,56354.5,-0.0005905532757086718,-0.001689299356760876,-0.0,0.0,0.0,0.0004007959168472741,-0.0006990400488803283,0.0,0.0003954756170660989,-0.0007043544995486428,0.0,0.0006880921050296251,-0.0004120597127861281,0.0,-0.0005905532757086718,-0.001689299356760876,0.0
1503,2024-07-06T05:15:00+00:00,1720242900000,1504,2024-07-06T05:20:00+00:00,1720243200000,56270.1,56220.61260048255,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,1515.0,1720246799999.0,56433.1,0.002896742675061903,0.0017941626771180719,-0.0,0.0,0.0,0.0022374227165049554,0.0011355675718462965,0.0,0.0032379540821858566,0.002134998958013723,0.0,0.002761679826408736,0.0016592483159303395,0.0,0.002896742675061903,0.0017941626771180719,0.0
1516,2024-07-06T06:20:00+00:00,1720246800000,1517,2024-07-06T06:25:00+00:00,1720247100000,56544.8,56423.583068897686,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,1528.0,1720250699999.0,56544.3,-8.842546087350911e-06,-0.0011082281572005748,-0.0,0.0,0.0,-0.0006154412076796456,-0.0017141599270555918,0.0,-0.000838273369080822,-0.0019367471078185483,0.0,-0.002314978565668313,-0.0034118288216054005,0.0,-8.842546087350911e-06,-0.0011082281572005748,0.0
1529,2024-07-06T07:25:00+00:00,1720250700000,1530,2024-07-06T07:30:00+00:00,1720251000000,56555.9,56538.73783768259,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,1541.0,1720254599999.0,56614.1,0.0010290703534026058,-0.00014657633430805098,-7.512e-05,1.0,0.0,1.2377134834595793e-05,-0.0010870318050967276,0.0,5.658118781592947e-05,-0.0010428763498450122,0.0,0.00026876064212566497,-0.0008309301646369782,0.0,0.0010290703534026058,-0.00014657633430805098,1.0
1563,2024-07-06T10:15:00+00:00,1720260900000,1564,2024-07-06T10:20:00+00:00,1720261200000,56740.9,56683.952525395674,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,1575.0,1720264799999.0,56728.3,-0.0002220620399041584,-0.0013212132385012065,-0.0,0.0,0.0,-0.001170231702352309,-0.002268340487647902,0.0,-0.001933349664880235,-0.0030306194818495724,0.0,-0.0007313948139702209,-0.0018299860544925828,0.0,-0.0002220620399041584,-0.0013212132385012065,0.0
1585,2024-07-06T12:05:00+00:00,1720267500000,1586,2024-07-06T12:10:00+00:00,1720267800000,56717.7,56702.75592783939,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,1597.0,1720271399999.0,56689.5,-0.0004971992869949871,-0.0015960480009866718,-0.0,0.0,0.0,-0.0004919099328779541,-0.0015907644619610473,0.0,-0.0006223806677632115,-0.0017210917579292273,0.0,-0.0011953940304348931,-0.0022934751523844277,0.0,-0.0004971992869949871,-0.0015960480009866718,0.0
1598,2024-07-06T13:10:00+00:00,1720271400000,1599,2024-07-06T13:15:00+00:00,1720271700000,56692.9,56663.49777486798,training,False,2024-H2,Insufficient Daily Warmup,target,5m_ohlc,1605.0,1720273799999.0,56976.364499999996,0.004999999999999893,0.003895107690769839,-0.0,0.0,0.0,0.0005062362306391677,-0.0005937156556772294,0.0,0.0008431390879632961,-0.0002571831877817843,0.0,0.0017832920877216552,0.0006819362121568417,0.0,0.0003157361856600538,-0.0007840062657960001,0.0
1621,2024-07-06T15:05:00+00:00,1720278300000,1622,2024-07-06T15:10:00+00:00,1720278600000,56964.8,56951.599546808895,training,False,2024-H2,Insufficient Daily Warmup,target,5m_ohlc,1625.0,1720279799999.0,57249.623999999996,0.004999999999999893,0.003895107690770061,-0.0,0.0,0.0,-0.0002756087970116061,-0.0013747011265536901,0.0,0.0028877482234643814,0.0017851781139786027,0.0,0.005359450046344305,0.004254162559411023,0.0,0.0043044125495042,0.003167784965870548,1.0
1643,2024-07-06T16:55:00+00:00,1720284900000,1644,2024-07-06T17:00:00+00:00,1720285200000,57830.2,57727.16398064289,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,1655.0,1720288799999.0,57932.3,0.0017655135206173789,0.0006641771907260896,-0.0,0.0,0.0,-0.0006000325089658975,-0.0016987681685931566,0.0,-0.001915953947937199,-0.003013242889676526,0.0,-8.991841632910447e-05,-0.0011892148930090496,0.0,0.0017655135206173789,0.0006641771907260896,0.0
1656,2024-07-06T18:00:00+00:00,1720288800000,1657,2024-07-06T18:05:00+00:00,1720289100000,57899.0,57884.235669566006,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,1668.0,1720292699999.0,57724.4,-0.003015596124285369,-0.004111676124548658,-0.0,0.0,0.0,6.217723967605338e-05,-0.0010372864502583568,0.0,-0.0008100312613343874,-0.001908536049313736,0.0,-0.002630442667403643,-0.003726946103579709,0.0,-0.003015596124285369,-0.004111676124548658,0.0
1674,2024-07-06T19:30:00+00:00,1720294200000,1675,2024-07-06T19:35:00+00:00,1720294500000,57833.9,57787.47271399835,training,False,2024-H2,Insufficient Daily Warmup,target,5m_ohlc,1685.0,1720297799999.0,58123.0695,0.004999999999999893,0.003895107690769839,-0.0,0.0,0.0,0.00016772169955681093,-0.0009318580254641384,0.0,0.00032679795068291106,-0.0007729566620259254,0.0,0.001302004533673129,0.00020117778339856507,0.0,0.0052910144396278724,0.004185802190481258,0.0
1709,2024-07-06T22:25:00+00:00,1720304700000,1710,2024-07-06T22:30:00+00:00,1720305000000,57962.4,57952.309171619214,training,False,2024-H2,Insufficient Daily Warmup,target,5m_ohlc,1719.0,1720307999999.0,58252.21199999999,0.004999999999999893,0.003895107690769839,-0.0,0.0,0.0,0.0007159813948351967,-0.00038420108433545597,0.0,0.0002829420451879727,-0.0008167643525430757,0.0,0.0021324168771479357,0.001030677175418937,0.0,0.006771631264405942,0.005664791232032895,0.0
1723,2024-07-06T23:35:00+00:00,1720308900000,1724,2024-07-06T23:40:00+00:00,1720309200000,58238.3,58236.86769598174,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,1735.0,1720312799999.0,57998.5,-0.004117565244864729,-0.005294073745420131,-8.164e-05,1.0,0.0,-0.0013977056335778837,-0.002495564335095235,0.0,-0.0004533099352145298,-0.0015522069009547002,0.0,-0.0022854375900396295,-0.0034639603231874155,1.0,-0.004117565244864729,-0.005294073745420131,1.0
1757,2024-07-07T02:25:00+00:00,1720319100000,1758,2024-07-07T02:30:00+00:00,1720319400000,58187.3,58176.444859898795,training,False,2024-H2,Insufficient Daily Warmup,stop,5m_ohlc,1766.0,1720322099999.0,57896.3635,-0.0050000000000000044,-0.006093898355904348,-0.0,0.0,0.0,-1.5467292691084822e-05,-0.0011148456205888335,0.0,0.0014058050468057637,0.00030486417873154537,0.0,0.0026036609363211394,0.0015014031510729442,0.0,-0.003334060868952493,-0.004429790750561935,0.0
1793,2024-07-07T05:25:00+00:00,1720329900000,1794,2024-07-07T05:30:00+00:00,1720330200000,57707.7,57674.177786727676,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,1805.0,1720333799999.0,57728.7,0.0003639029107034286,-0.0007358924950252588,-0.0,0.0,0.0,0.0008092507585644171,-0.0002910342605095817,0.0,-0.00047827239692443957,-0.001577141919050784,0.0,-0.0013204477045524188,-0.0024183913430761983,0.0,0.0003639029107034286,-0.0007358924950252588,0.0
1824,2024-07-07T08:00:00+00:00,1720339200000,1825,2024-07-07T08:05:00+00:00,1720339500000,57421.9,57344.77474776773,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,1836.0,1720343099999.0,57664.6,0.004226610404741038,0.0031225683564222173,-0.0,0.0,0.0,0.00020201351749071783,-0.0008976039077946973,0.0,-0.00020897950085241312,-0.0013081450823317908,0.0,0.0015342578354251568,0.0004331757469548947,0.0,0.004226610404741038,0.0031225683564222173,0.0
1838,2024-07-07T09:10:00+00:00,1720343400000,1839,2024-07-07T09:15:00+00:00,1720343700000,57558.2,57549.89825474067,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,1850.0,1720347299999.0,57645.7,0.001520200423223761,0.00041913378940683366,-0.0,0.0,0.0,0.00013551500915598425,-0.0009640293079796747,0.0,0.0021022200138294256,0.001000513510390988,0.0,0.0018537758303769358,0.000752342465314193,0.0,0.001520200423223761,0.00041913378940683366,0.0
1910,2024-07-07T15:10:00+00:00,1720365000000,1911,2024-07-07T15:15:00+00:00,1720365300000,56828.6,56786.71707368617,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,1922.0,1720368899999.0,56847.4,0.00033081934096568233,-0.0008689396928409753,-0.0001,1.0,0.0,0.0001513322517183724,-0.0009482294548202042,0.0,0.0007285064210627024,-0.00037168982806357054,0.0,0.0002094016041218616,-0.000890223943591506,0.0,0.00033081934096568233,-0.0008689396928409753,1.0
1924,2024-07-07T16:20:00+00:00,1720369200000,1925,2024-07-07T16:25:00+00:00,1720369500000,56925.3,56873.39835246655,training,False,2024-H2,Insufficient Daily Warmup,neither,max_holding_close,1936.0,1720373099999.0,56879.4,-0.000806319861291982,-0.0019048287295670985,-0.0,0.0,0.0,6.148408528372507e-05,-0.0010379788425999292,0.0,0.0008115899257448156,-0.0002886976649987272,0.0,0.0016635836789615777,0.0005623594102623919,0.0,-0.000806319861291982,-0.0019048287295670985,0.0
